%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1663722037137123966,3815,1663722037125372574,odom,1.77275704443,0.0,0.0,0.0,0.0,0.0,1.0,1.96035252884e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96035252884e-05,0.0,0.0,0.0,0.0,0.0,0.0,3816000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3816000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3816000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6031900728
1663722037237170585,3816,1663722037205391011,odom,1.8128501922,0.0,0.0,0.0,0.0,0.0,1.0,6.4029591158e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.4029591158e-06,0.0,0.0,0.0,0.0,0.0,0.0,3817000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3817000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3817000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40290926315
1663722037337117655,3817,1663722037285359951,odom,1.85253479565,0.0,0.0,0.0,0.0,0.0,1.0,6.39515928924e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39515928924e-06,0.0,0.0,0.0,0.0,0.0,0.0,3818000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3818000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3818000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39499046886
1663722037437135616,3818,1663722037425386956,odom,1.92322050971,0.0,0.0,0.0,0.0,0.0,1.0,1.96074834093e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96074834093e-05,0.0,0.0,0.0,0.0,0.0,0.0,3819000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3819000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3819000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6071776829
1663722037539025962,3819,1663722037505386916,odom,1.96346083485,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39995264099
1663722037637136578,3820,1663722037585360056,odom,2.00338686303,0.0,0.0,0.0,0.0,0.0,1.0,6.39562495053e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39562495053e-06,0.0,0.0,0.0,0.0,0.0,0.0,3821000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3821000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3821000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39566221694
1663722037737126309,3821,1663722037725361689,odom,2.07346255979,0.0,0.0,0.0,0.0,0.0,1.0,1.960049849e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.960049849e-05,0.0,0.0,0.0,0.0,0.0,0.0,3822000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3822000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3822000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6000730748
1663722037837940967,3822,1663722037805361357,odom,2.1133408012,0.0,0.0,0.0,0.0,0.0,1.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,3823000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3823000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3823000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39990592177
1663722037937116391,3823,1663722037885360901,odom,2.15348036411,0.0,0.0,0.0,0.0,0.0,1.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,3824000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3824000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3824000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39988608158
1663722038037168501,3824,1663722038025359276,odom,2.22389980006,0.0,0.0,0.0,0.0,0.0,1.0,1.95995671675e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.95995671675e-05,0.0,0.0,0.0,0.0,0.0,0.0,3825000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3825000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3825000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5991608707
1663722038137143392,3825,1663722038105362399,odom,2.26406020638,0.0,0.0,0.0,0.0,0.0,1.0,6.40051439404e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40051439404e-06,0.0,0.0,0.0,0.0,0.0,0.0,3826000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3826000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3826000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40045872447
1663722038237087627,3826,1663722038185363009,odom,2.30410010797,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3827000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3827000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3827000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4000566398
1663722038337086305,3827,1663722038325387504,odom,2.37456892616,0.0,0.0,0.0,0.0,0.0,1.0,1.96069013327e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96069013327e-05,0.0,0.0,0.0,0.0,0.0,0.0,3828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3828000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6064747812
1663722038437255857,3828,1663722038405393074,odom,2.41487192064,0.0,0.0,0.0,0.0,0.0,1.0,6.40086364001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40086364001e-06,0.0,0.0,0.0,0.0,0.0,0.0,3829000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3829000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3829000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40085026075
1663722038537175632,3829,1663722038485362252,odom,2.45481541141,0.0,0.0,0.0,0.0,0.0,1.0,6.39515928924e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39515928924e-06,0.0,0.0,0.0,0.0,0.0,0.0,3830000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3830000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3830000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39502853353
1663722038637277040,3830,1663722038625379271,odom,2.52497773447,0.0,0.0,0.0,0.0,0.0,1.0,1.96048058569e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96048058569e-05,0.0,0.0,0.0,0.0,0.0,0.0,3831000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3831000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3831000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6043812728
1663722038739401653,3831,1663722038705387309,odom,2.56522216643,0.0,0.0,0.0,0.0,0.0,1.0,6.4013293013e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.4013293013e-06,0.0,0.0,0.0,0.0,0.0,0.0,3832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40124516923
1663722038837101881,3832,1663722038785378479,odom,2.60535704992,0.0,0.0,0.0,0.0,0.0,1.0,6.39841891825e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39841891825e-06,0.0,0.0,0.0,0.0,0.0,0.0,3833000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3833000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3833000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39854633645
1663722038937044375,3833,1663722038925388582,odom,2.6752779325,0.0,0.0,0.0,0.0,0.0,1.0,1.96027103812e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96027103812e-05,0.0,0.0,0.0,0.0,0.0,0.0,3834000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3834000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3834000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6024446811
1663722039037348665,3834,1663722039005384468,odom,2.70861345133,0.0,0.0,0.0,0.0,0.0,1.0,6.39935024083e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39935024083e-06,0.0,0.0,0.0,0.0,0.0,0.0,3835000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3835000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3835000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39930082648
1663722039137122151,3835,1663722039085389424,odom,2.73041410322,0.0,0.0,0.0,0.0,0.0,1.0,6.40086364001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40086364001e-06,0.0,0.0,0.0,0.0,0.0,0.0,3836000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3836000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3836000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40075201506
1663722039237140235,3836,1663722039225360201,odom,2.7388653867,0.0,0.0,0.0,0.0,0.0,1.0,1.95918837562e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.95918837562e-05,0.0,0.0,0.0,0.0,0.0,0.0,3837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5914345846
1663722039337150309,3837,1663722039305386838,odom,2.73741982271,0.0,0.0,0.0,0.0,0.0,1.0,6.40423968434e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40423968434e-06,0.0,0.0,0.0,0.0,0.0,0.0,3838000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3838000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3838000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40422161587
1663722039437118833,3838,1663722039405359922,odom,2.73685801224,0.0,0.0,0.0,0.0,0.0,1.0,9.99460462481e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99460462481e-06,0.0,0.0,0.0,0.0,0.0,0.0,3839000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3839000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3839000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99451763369
1663722039537052814,3839,1663722039525386813,odom,2.7366376831,0.0,0.0,0.0,0.0,0.0,1.0,1.44066289067e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44066289067e-05,0.0,0.0,0.0,0.0,0.0,0.0,3840000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3840000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3840000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4062470223
1663722039637097502,3840,1663722039605396216,odom,2.7367387982,0.0,0.0,0.0,0.0,0.0,1.0,6.40167854726e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40167854726e-06,0.0,0.0,0.0,0.0,0.0,0.0,3841000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3841000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3841000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4014635901
1663722039737205137,3841,1663722039705361100,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,9.99285839498e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99285839498e-06,0.0,0.0,0.0,0.0,0.0,0.0,3842000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3842000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3842000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99287817522
1663722039837201094,3842,1663722039825359535,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.43996439874e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43996439874e-05,0.0,0.0,0.0,0.0,0.0,0.0,3843000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3843000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3843000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3994170583
1663722039937066548,3843,1663722039905360761,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3844000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3844000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3844000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40015519969
1663722040037061535,3844,1663722040025386875,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.44062796608e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44062796608e-05,0.0,0.0,0.0,0.0,0.0,0.0,3845000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3845000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3845000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4060605055
1663722040137090710,3845,1663722040125367635,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,9.99611802399e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99611802399e-06,0.0,0.0,0.0,0.0,0.0,0.0,3846000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3846000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3846000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99605244945
1663722040237106983,3846,1663722040225756200,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.00777251646e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00777251646e-05,0.0,0.0,0.0,0.0,0.0,0.0,3847000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3847000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3847000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0777624216
1663722040337040374,3847,1663722040305358384,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.33660238236e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.33660238236e-06,0.0,0.0,0.0,0.0,0.0,0.0,3848000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3848000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3848000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33646754688
1663722040437113471,3848,1663722040385359893,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,3849000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3849000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3849000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40020047966
1663722040537324002,3849,1663722040525387092,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.96075998247e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96075998247e-05,0.0,0.0,0.0,0.0,0.0,0.0,3850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6072320113
1663722040637115451,3850,1663722040605360572,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.39574136585e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39574136585e-06,0.0,0.0,0.0,0.0,0.0,0.0,3851000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3851000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3851000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39571659872
1663722040737096171,3851,1663722040685397306,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.40598591417e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40598591417e-06,0.0,0.0,0.0,0.0,0.0,0.0,3852000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3852000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3852000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4058377546
1663722040837083126,3852,1663722040825465459,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.96192413568e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96192413568e-05,0.0,0.0,0.0,0.0,0.0,0.0,3853000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3853000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3853000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6187025862
1663722040937079452,3853,1663722040905360122,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.38328492641e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.38328492641e-06,0.0,0.0,0.0,0.0,0.0,0.0,3854000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3854000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3854000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38311643223
1663722041037037032,3854,1663722040985389694,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.40470534563e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40470534563e-06,0.0,0.0,0.0,0.0,0.0,0.0,3855000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3855000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3855000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40469137451
1663722041137291233,3855,1663722041125389993,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.96001492441e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96001492441e-05,0.0,0.0,0.0,0.0,0.0,0.0,3856000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3856000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3856000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5996995668
1663722041237104615,3856,1663722041205386615,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.39958307147e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39958307147e-06,0.0,0.0,0.0,0.0,0.0,0.0,3857000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3857000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3857000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39941857941
1663722041337079581,3857,1663722041285357978,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.39527570456e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39527570456e-06,0.0,0.0,0.0,0.0,0.0,0.0,3858000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3858000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3858000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39537799929
1663722041437167449,3858,1663722041425359226,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,1.96003820747e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96003820747e-05,0.0,0.0,0.0,0.0,0.0,0.0,3859000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3859000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3859000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5999652778
1663722041537125913,3859,1663722041505387941,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.40470534563e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40470534563e-06,0.0,0.0,0.0,0.0,0.0,0.0,3860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40455420676
1663722041637124731,3860,1663722041585359699,odom,2.73679932061,0.0,0.0,0.0,0.0,0.0,1.0,6.39539211988e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39539211988e-06,0.0,0.0,0.0,0.0,0.0,0.0,3861000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3861000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3861000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39544117602
1663722041737065140,3861,1663722041725362402,odom,2.73150339382,0.0,0.0,0.0,0.0,0.0,1.0,1.96007313207e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96007313207e-05,0.0,0.0,0.0,0.0,0.0,0.0,3862000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3862000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3862000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6003726677
1663722041837088841,3862,1663722041805360029,odom,2.71668133102,0.0,0.0,0.0,0.0,0.0,1.0,6.39969948679e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39969948679e-06,0.0,0.0,0.0,0.0,0.0,0.0,3863000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3863000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3863000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39957937156
1663722041937126860,3863,1663722041885361804,odom,2.69084703659,0.0,0.0,0.0,0.0,0.0,1.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,3864000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3864000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3864000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40024304017
1663722042037135026,3864,1663722042025370808,odom,2.62422756,0.0,0.0,0.0,0.0,0.0,1.0,1.96024775505e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96024775505e-05,0.0,0.0,0.0,0.0,0.0,0.0,3865000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3865000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3865000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6021369522
1663722042137079465,3865,1663722042105358691,odom,2.58309188581,0.0,0.0,0.0,0.0,0.0,1.0,6.39806967229e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39806967229e-06,0.0,0.0,0.0,0.0,0.0,0.0,3866000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3866000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3866000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39802049263
1663722042237031407,3866,1663722042225360473,odom,2.52291225178,0.0,0.0,0.0,0.0,0.0,1.0,1.44004588947e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44004588947e-05,0.0,0.0,0.0,0.0,0.0,0.0,3867000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3867000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3867000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4002203151
1663722042338738820,3867,1663722042305357523,odom,2.48275495819,0.0,0.0,0.0,0.0,0.0,1.0,6.39958307147e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39958307147e-06,0.0,0.0,0.0,0.0,0.0,0.0,3868000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3868000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3868000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39948705549
1663722042437078632,3868,1663722042425370498,odom,2.42264805346,0.0,0.0,0.0,0.0,0.0,1.0,1.44031364471e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44031364471e-05,0.0,0.0,0.0,0.0,0.0,0.0,3869000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3869000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3869000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4029067229
1663722042537085207,3869,1663722042525379477,odom,2.37348964537,0.0,0.0,0.0,0.0,0.0,1.0,1.00019387901e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00019387901e-05,0.0,0.0,0.0,0.0,0.0,0.0,3870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3870000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0016958473
1663722042637056374,3870,1663722042605358189,odom,2.33269936909,0.0,0.0,0.0,0.0,0.0,1.0,6.39643985778e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39643985778e-06,0.0,0.0,0.0,0.0,0.0,0.0,3871000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3871000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3871000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39655345737
1663722042737130128,3871,1663722042725365617,odom,2.2724603335,0.0,0.0,0.0,0.0,0.0,1.0,1.44017394632e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44017394632e-05,0.0,0.0,0.0,0.0,0.0,0.0,3872000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3872000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3872000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4015753682
1663722042837082955,3872,1663722042825359450,odom,2.22268582646,0.0,0.0,0.0,0.0,0.0,1.0,9.99879557639e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99879557639e-06,0.0,0.0,0.0,0.0,0.0,0.0,3873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99866666505
1663722042937071261,3873,1663722042905394226,odom,2.18246877242,0.0,0.0,0.0,0.0,0.0,1.0,6.40552025288e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40552025288e-06,0.0,0.0,0.0,0.0,0.0,0.0,3874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40552433883
1663722043037599231,3874,1663722043025389188,odom,2.12164921597,0.0,0.0,0.0,0.0,0.0,1.0,1.43989454955e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43989454955e-05,0.0,0.0,0.0,0.0,0.0,0.0,3875000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3875000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3875000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3985835845
1663722043137143520,3875,1663722043125391022,odom,2.07148919766,0.0,0.0,0.0,0.0,0.0,1.0,1.00003089756e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00003089756e-05,0.0,0.0,0.0,0.0,0.0,0.0,3876000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3876000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3876000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0002667985
