%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663722045272641509,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045292784570,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045312910268,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045333202285,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045353362261,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045373677684,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045393853052,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045413982579,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045434352202,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045454591734,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045476453049,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045496534378,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045516869332,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045537022135,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045557227715,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045577481614,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045597718051,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045617854242,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045638077901,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045658187578,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045678698224,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045698905688,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045719272555,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045740312988,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045759475277,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045780068653,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045800238618,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045820409503,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045840684951,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045860899384,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045881093534,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045901735088,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045921915920,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045942045333,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045963474699,-0.5,0.0,0.0,0.0,0.0,0.0
1663722045982397394,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046002650947,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046022784639,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046042996023,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046063169338,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046083361070,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046103538203,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046123699199,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046143861207,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046164032117,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046184320947,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046204583081,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046225010485,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046245158193,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046265575484,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046285728764,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046305953315,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046326166957,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046346324438,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046366628780,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046386833288,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046406994785,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046427301464,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046449212982,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046469316303,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046489586799,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046509778915,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046529934895,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046550083708,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046570299906,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046590414189,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046610683895,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046630905870,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046651074910,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046671337723,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046691598763,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046713103961,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046733244612,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046756150051,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046776388819,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046796661943,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046816778663,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046836966678,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046857081266,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046877281293,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046897513216,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046917690867,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046937911306,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046958247506,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046978593447,-0.5,0.0,0.0,0.0,0.0,0.0
1663722046998870474,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047019204593,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047039346819,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047059943490,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047080121664,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047100316697,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047120428319,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047140638779,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047160840707,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047181050188,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047201250983,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047221558572,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047241746524,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047262004345,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047282279774,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047306484368,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047322690519,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047342856534,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047363004027,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047383168067,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047403375901,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047423538075,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047443902221,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047464188135,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047485932854,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047504457321,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047524858723,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047545018253,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047565380167,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047585494553,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047605711375,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047625907677,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047646120494,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047666278993,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047686625714,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047706994399,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047727237921,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047747368815,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047767583927,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047787741960,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047807905596,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047828014630,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047848218625,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047868409067,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047888561917,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047908804408,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047928955130,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047949356267,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047969675320,-0.5,0.0,0.0,0.0,0.0,0.0
1663722047989882687,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048011970934,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048032084387,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048052411599,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048072647744,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048092909004,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048113047951,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048133338887,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048153535139,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048173723396,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048193894000,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048214251554,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048234415753,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048254660393,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048274831558,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048295429576,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048315473347,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048335746359,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048355842548,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048376054086,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048397636757,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048418056189,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048439033439,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048458347473,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048478618111,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048498735272,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048518886741,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048539023565,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048559228926,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048579425022,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048599618307,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048619753777,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048639932341,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048660126137,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048680410424,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048700708651,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048720919120,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048741204424,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048761496518,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048783006206,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048803203858,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048823694110,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048843794190,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048864055504,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048884184859,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048904367654,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048924629202,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048944820876,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048965001674,-0.5,0.0,0.0,0.0,0.0,0.0
1663722048985265658,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049005370831,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049025612453,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049045861084,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049066122949,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049086493441,-0.5,0.0,0.0,0.0,0.0,0.0
1663722049106616060,0.0,0.0,0.0,0.0,0.0,0.0
1663722049127107178,0.0,0.0,0.0,0.0,0.0,0.0
1663722049147209621,0.0,0.0,0.0,0.0,0.0,0.0
1663722049167584088,0.0,0.0,0.0,0.0,0.0,0.0
1663722049187673779,0.0,0.0,0.0,0.0,0.0,0.0
1663722049207987034,0.0,0.0,0.0,0.0,0.0,0.0
1663722049228052245,0.0,0.0,0.0,0.0,0.0,0.0
1663722049248328847,0.0,0.0,0.0,0.0,0.0,0.0
1663722049268459010,0.0,0.0,0.0,0.0,0.0,0.0
1663722049288670962,0.0,0.0,0.0,0.0,0.0,0.0
1663722049308824030,0.0,0.0,0.0,0.0,0.0,0.0
1663722049329099828,0.0,0.0,0.0,0.0,0.0,0.0
1663722049349302063,0.0,0.0,0.0,0.0,0.0,0.0
1663722049369451622,0.0,0.0,0.0,0.0,0.0,0.0
1663722049389721285,0.0,0.0,0.0,0.0,0.0,0.0
1663722049409886440,0.0,0.0,0.0,0.0,0.0,0.0
1663722049430133079,0.0,0.0,0.0,0.0,0.0,0.0
1663722049450317184,0.0,0.0,0.0,0.0,0.0,0.0
1663722049470623027,0.0,0.0,0.0,0.0,0.0,0.0
1663722049490808655,0.0,0.0,0.0,0.0,0.0,0.0
1663722049510942815,0.0,0.0,0.0,0.0,0.0,0.0
1663722049531153560,0.0,0.0,0.0,0.0,0.0,0.0
1663722049551371855,0.0,0.0,0.0,0.0,0.0,0.0
1663722049571667817,0.0,0.0,0.0,0.0,0.0,0.0
1663722049592041118,0.0,0.0,0.0,0.0,0.0,0.0
1663722049612124349,0.0,0.0,0.0,0.0,0.0,0.0
1663722049632360443,0.0,0.0,0.0,0.0,0.0,0.0
1663722049652562830,0.0,0.0,0.0,0.0,0.0,0.0
1663722049675343958,0.0,0.0,0.0,0.0,0.0,0.0
1663722049692933344,0.0,0.0,0.0,0.0,0.0,0.0
1663722049713136956,0.0,0.0,0.0,0.0,0.0,0.0
1663722049733286538,0.0,0.0,0.0,0.0,0.0,0.0
1663722049753550227,0.0,0.0,0.0,0.0,0.0,0.0
1663722049773661919,0.0,0.0,0.0,0.0,0.0,0.0
1663722049793887424,0.0,0.0,0.0,0.0,0.0,0.0
1663722049814006247,0.0,0.0,0.0,0.0,0.0,0.0
1663722049834238010,0.0,0.0,0.0,0.0,0.0,0.0
1663722049854660005,0.0,0.0,0.0,0.0,0.0,0.0
1663722049874801965,0.0,0.0,0.0,0.0,0.0,0.0
1663722049895007037,0.0,0.0,0.0,0.0,0.0,0.0
1663722049915166555,0.0,0.0,0.0,0.0,0.0,0.0
1663722049935406816,0.0,0.0,0.0,0.0,0.0,0.0
1663722049955786780,0.0,0.0,0.0,0.0,0.0,0.0
1663722049975921909,0.0,0.0,0.0,0.0,0.0,0.0
1663722049996125398,0.0,0.0,0.0,0.0,0.0,0.0
1663722050016273612,0.0,0.0,0.0,0.0,0.0,0.0
1663722050036554622,0.0,0.0,0.0,0.0,0.0,0.0
1663722050056717955,0.0,0.0,0.0,0.0,0.0,0.0
1663722050076926922,0.0,0.0,0.0,0.0,0.0,0.0
1663722050097109802,0.0,0.0,0.0,0.0,0.0,0.0
1663722050117261084,0.0,0.0,0.0,0.0,0.0,0.0
1663722050137437856,0.0,0.0,0.0,0.0,0.0,0.0
1663722050157789912,0.0,0.0,0.0,0.0,0.0,0.0
1663722050177944836,0.0,0.0,0.0,0.0,0.0,0.0
1663722050198189419,0.0,0.0,0.0,0.0,0.0,0.0
1663722050218343783,0.0,0.0,0.0,0.0,0.0,0.0
1663722050238570566,0.0,0.0,0.0,0.0,0.0,0.0
1663722050259012145,0.0,0.0,0.0,0.0,0.0,0.0
1663722050279153042,0.0,0.0,0.0,0.0,0.0,0.0
1663722050299419616,0.0,0.0,0.0,0.0,0.0,0.0
1663722050319502600,0.0,0.0,0.0,0.0,0.0,0.0
1663722050339687861,0.0,0.0,0.0,0.0,0.0,0.0
1663722050359902353,0.0,0.0,0.0,0.0,0.0,0.0
1663722050380170945,0.0,0.0,0.0,0.0,0.0,0.0
1663722050400352335,0.0,0.0,0.0,0.0,0.0,0.0
1663722050420544350,0.0,0.0,0.0,0.0,0.0,0.0
1663722050440745465,0.0,0.0,0.0,0.0,0.0,0.0
1663722050460964722,0.0,0.0,0.0,0.0,0.0,0.0
1663722050481148586,0.0,0.0,0.0,0.0,0.0,0.0
1663722050501343996,0.0,0.0,0.0,0.0,0.0,0.0
1663722050521526326,0.0,0.0,0.0,0.0,0.0,0.0
1663722050541825894,0.0,0.0,0.0,0.0,0.0,0.0
1663722050562022246,0.0,0.0,0.0,0.0,0.0,0.0
1663722050582360649,0.0,0.0,0.0,0.0,0.0,0.0
1663722050604424101,0.0,0.0,0.0,0.0,0.0,0.0
1663722050624608831,0.0,0.0,0.0,0.0,0.0,0.0
1663722050644900754,0.0,0.0,0.0,0.0,0.0,0.0
1663722050665093171,0.0,0.0,0.0,0.0,0.0,0.0
1663722050685311501,0.0,0.0,0.0,0.0,0.0,0.0
1663722050705539749,0.0,0.0,0.0,0.0,0.0,0.0
1663722050725791116,0.0,0.0,0.0,0.0,0.0,0.0
1663722050745970419,0.0,0.0,0.0,0.0,0.0,0.0
1663722050766161628,0.0,0.0,0.0,0.0,0.0,0.0
1663722050786340149,0.0,0.0,0.0,0.0,0.0,0.0
1663722050806483064,0.0,0.0,0.0,0.0,0.0,0.0
1663722050826787238,0.0,0.0,0.0,0.0,0.0,0.0
1663722050846858986,0.0,0.0,0.0,0.0,0.0,0.0
1663722050867160365,0.0,0.0,0.0,0.0,0.0,0.0
1663722050887401191,0.0,0.0,0.0,0.0,0.0,0.0
1663722050907591472,0.0,0.0,0.0,0.0,0.0,0.0
1663722050927882374,0.0,0.0,0.0,0.0,0.0,0.0
1663722050949054233,0.0,0.0,0.0,0.0,0.0,0.0
1663722050968220020,0.0,0.0,0.0,0.0,0.0,0.0
1663722050991026251,0.0,0.0,0.0,0.0,0.0,0.0
1663722051011335419,0.0,0.0,0.0,0.0,0.0,0.0
1663722051032812601,0.0,0.0,0.0,0.0,0.0,0.0
1663722051052978841,0.0,0.0,0.0,0.0,0.0,0.0
1663722051075596912,0.0,0.0,0.0,0.0,0.0,0.0
1663722051095916859,0.0,0.0,0.0,0.0,0.0,0.0
1663722051118439047,0.0,0.0,0.0,0.0,0.0,0.0
1663722051138708930,0.0,0.0,0.0,0.0,0.0,0.0
1663722051160302775,0.0,0.0,0.0,0.0,0.0,0.0
1663722051179108767,0.0,0.0,0.0,0.0,0.0,0.0
1663722051199333795,0.0,0.0,0.0,0.0,0.0,0.0
1663722051219650643,0.0,0.0,0.0,0.0,0.0,0.0
1663722051239767635,0.0,0.0,0.0,0.0,0.0,0.0
1663722051260006504,0.0,0.0,0.0,0.0,0.0,0.0
1663722051280956646,0.0,0.0,0.0,0.0,0.0,0.0
1663722051301182163,0.0,0.0,0.0,0.0,0.0,0.0
1663722051321341113,0.0,0.0,0.0,0.0,0.0,0.0
1663722051341497903,0.0,0.0,0.0,0.0,0.0,0.0
1663722051361773628,0.0,0.0,0.0,0.0,0.0,0.0
1663722051381954830,0.0,0.0,0.0,0.0,0.0,0.0
1663722051402220649,0.0,0.0,0.0,0.0,0.0,0.0
1663722051422384722,0.0,0.0,0.0,0.0,0.0,0.0
1663722051442593989,0.0,0.0,0.0,0.0,0.0,0.0
1663722051462778919,0.0,0.0,0.0,0.0,0.0,0.0
1663722051483137739,0.0,0.0,0.0,0.0,0.0,0.0
1663722051503654499,0.0,0.0,0.0,0.0,0.0,0.0
1663722051523882482,0.0,0.0,0.0,0.0,0.0,0.0
1663722051544657285,0.0,0.0,0.0,0.0,0.0,0.0
1663722051564333218,0.0,0.0,0.0,0.0,0.0,0.0
1663722051584920931,0.0,0.0,0.0,0.0,0.0,0.0
1663722051604891849,0.0,0.0,0.0,0.0,0.0,0.0
1663722051627830833,0.0,0.0,0.0,0.0,0.0,0.0
1663722051648000706,0.0,0.0,0.0,0.0,0.0,0.0
1663722051668957045,0.0,0.0,0.0,0.0,0.0,0.0
1663722051688445301,0.0,0.0,0.0,0.0,0.0,0.0
1663722051708668168,0.0,0.0,0.0,0.0,0.0,0.0
1663722051728828231,0.0,0.0,0.0,0.0,0.0,0.0
1663722051749048117,0.0,0.0,0.0,0.0,0.0,0.0
1663722051769282334,0.0,0.0,0.0,0.0,0.0,0.0
1663722051789471815,0.0,0.0,0.0,0.0,0.0,0.0
1663722051809656885,0.0,0.0,0.0,0.0,0.0,0.0
1663722051829803316,0.0,0.0,0.0,0.0,0.0,0.0
1663722051850024775,0.0,0.0,0.0,0.0,0.0,0.0
1663722051870190249,0.0,0.0,0.0,0.0,0.0,0.0
1663722051890398181,0.0,0.0,0.0,0.0,0.0,0.0
1663722051910642892,0.0,0.0,0.0,0.0,0.0,0.0
1663722051930819101,0.0,0.0,0.0,0.0,0.0,0.0
1663722051950990930,0.0,0.0,0.0,0.0,0.0,0.0
1663722051971248493,0.0,0.0,0.0,0.0,0.0,0.0
1663722051991354765,0.0,0.0,0.0,0.0,0.0,0.0
1663722052011674090,0.0,0.0,0.0,0.0,0.0,0.0
1663722052031924530,0.0,0.0,0.0,0.0,0.0,0.0
1663722052052228900,0.0,0.0,0.0,0.0,0.0,0.0
1663722052072427122,0.0,0.0,0.0,0.0,0.0,0.0
1663722052092569353,0.0,0.0,0.0,0.0,0.0,0.0
1663722052112762201,0.0,0.0,0.0,0.0,0.0,0.0
1663722052132960031,0.0,0.0,0.0,0.0,0.0,0.0
1663722052153149943,0.0,0.0,0.0,0.0,0.0,0.0
1663722052173331552,0.0,0.0,0.0,0.0,0.0,0.0
1663722052193489261,0.0,0.0,0.0,0.0,0.0,0.0
1663722052213723987,0.0,0.0,0.0,0.0,0.0,0.0
1663722052233844499,0.0,0.0,0.0,0.0,0.0,0.0
1663722052254023737,0.0,0.0,0.0,0.0,0.0,0.0
1663722052274205090,0.0,0.0,0.0,0.0,0.0,0.0
1663722052294610798,0.0,0.0,0.0,0.0,0.0,0.0
1663722052314844741,0.0,0.0,0.0,0.0,0.0,0.0
1663722052335038700,0.0,0.0,0.0,0.0,0.0,0.0
1663722052355268824,0.0,0.0,0.0,0.0,0.0,0.0
1663722052375535832,0.0,0.0,0.0,0.0,0.0,0.0
1663722052395626303,0.0,0.0,0.0,0.0,0.0,0.0
1663722052415813182,0.0,0.0,0.0,0.0,0.0,0.0
1663722052436162028,0.0,0.0,0.0,0.0,0.0,0.0
1663722052456398558,0.0,0.0,0.0,0.0,0.0,0.0
1663722052480490219,0.0,0.0,0.0,0.0,0.0,0.0
1663722052496930695,0.0,0.0,0.0,0.0,0.0,0.0
1663722052517081851,0.0,0.0,0.0,0.0,0.0,0.0
1663722052537316234,0.0,0.0,0.0,0.0,0.0,0.0
1663722052557636120,0.0,0.0,0.0,0.0,0.0,0.0
1663722052578007423,0.0,0.0,0.0,0.0,0.0,0.0
1663722052598148913,0.0,0.0,0.0,0.0,0.0,0.0
1663722052618358623,0.0,0.0,0.0,0.0,0.0,0.0
1663722052638575365,0.0,0.0,0.0,0.0,0.0,0.0
1663722052658883631,0.0,0.0,0.0,0.0,0.0,0.0
1663722052679075407,0.0,0.0,0.0,0.0,0.0,0.0
1663722052699393814,0.0,0.0,0.0,0.0,0.0,0.0
1663722052721165028,0.0,0.0,0.0,0.0,0.0,0.0
1663722052741320258,0.0,0.0,0.0,0.0,0.0,0.0
1663722052762655689,0.0,0.0,0.0,0.0,0.0,0.0
1663722052781687197,0.0,0.0,0.0,0.0,0.0,0.0
1663722052802074619,0.0,0.0,0.0,0.0,0.0,0.0
1663722052822183004,0.0,0.0,0.0,0.0,0.0,0.0
1663722052842385417,0.0,0.0,0.0,0.0,0.0,0.0
1663722052862696447,0.0,0.0,0.0,0.0,0.0,0.0
1663722052882865184,0.0,0.0,0.0,0.0,0.0,0.0
1663722052903036794,0.0,0.0,0.0,0.0,0.0,0.0
1663722052923262422,0.0,0.0,0.0,0.0,0.0,0.0
1663722052943447790,0.0,0.0,0.0,0.0,0.0,0.0
1663722052963677423,0.0,0.0,0.0,0.0,0.0,0.0
1663722052983826129,0.0,0.0,0.0,0.0,0.0,0.0
1663722053003999008,0.0,0.0,0.0,0.0,0.0,0.0
1663722053024286316,0.0,0.0,0.0,0.0,0.0,0.0
1663722053044638142,0.0,0.0,0.0,0.0,0.0,0.0
1663722053065097396,0.0,0.0,0.0,0.0,0.0,0.0
1663722053084994454,0.0,0.0,0.0,0.0,0.0,0.0
1663722053105529382,0.0,0.0,0.0,0.0,0.0,0.0
1663722053125773550,0.0,0.0,0.0,0.0,0.0,0.0
1663722053146119584,0.0,0.0,0.0,0.0,0.0,0.0
1663722053166265082,0.0,0.0,0.0,0.0,0.0,0.0
1663722053186436201,0.0,0.0,0.0,0.0,0.0,0.0
1663722053206606892,0.0,0.0,0.0,0.0,0.0,0.0
1663722053226951856,0.0,0.0,0.0,0.0,0.0,0.0
1663722053247169094,0.0,0.0,0.0,0.0,0.0,0.0
1663722053267376442,0.0,0.0,0.0,0.0,0.0,0.0
1663722053287535264,0.0,0.0,0.0,0.0,0.0,0.0
1663722053307752696,0.0,0.0,0.0,0.0,0.0,0.0
1663722053327902645,0.0,0.0,0.0,0.0,0.0,0.0
1663722053347977440,0.0,0.0,0.0,0.0,0.0,0.0
1663722053368215847,0.0,0.0,0.0,0.0,0.0,0.0
1663722053388421030,0.0,0.0,0.0,0.0,0.0,0.0
1663722053408705926,0.0,0.0,0.0,0.0,0.0,0.0
1663722053428890652,0.0,0.0,0.0,0.0,0.0,0.0
1663722053449158843,0.0,0.0,0.0,0.0,0.0,0.0
1663722053469397633,0.0,0.0,0.0,0.0,0.0,0.0
1663722053489591588,0.0,0.0,0.0,0.0,0.0,0.0
1663722053510040931,0.0,0.0,0.0,0.0,0.0,0.0
1663722053530251802,0.0,0.0,0.0,0.0,0.0,0.0
1663722053550434545,0.0,0.0,0.0,0.0,0.0,0.0
1663722053571128286,0.0,0.0,0.0,0.0,0.0,0.0
1663722053590985912,0.0,0.0,0.0,0.0,0.0,0.0
1663722053611186461,0.0,0.0,0.0,0.0,0.0,0.0
1663722053631332630,0.0,0.0,0.0,0.0,0.0,0.0
1663722053651548125,0.0,0.0,0.0,0.0,0.0,0.0
1663722053671742844,0.0,0.0,0.0,0.0,0.0,0.0
1663722053691962947,0.0,0.0,0.0,0.0,0.0,0.0
1663722053712138488,0.0,0.0,0.0,0.0,0.0,0.0
1663722053732441979,0.0,0.0,0.0,0.0,0.0,0.0
1663722053752609473,0.0,0.0,0.0,0.0,0.0,0.0
1663722053772853042,0.0,0.0,0.0,0.0,0.0,0.0
1663722053792962570,0.0,0.0,0.0,0.0,0.0,0.0
1663722053813224025,0.0,0.0,0.0,0.0,0.0,0.0
1663722053833392730,0.0,0.0,0.0,0.0,0.0,0.0
1663722053853574775,0.0,0.0,0.0,0.0,0.0,0.0
1663722053873851438,0.0,0.0,0.0,0.0,0.0,0.0
1663722053894057737,0.0,0.0,0.0,0.0,0.0,0.0
1663722053914386492,0.0,0.0,0.0,0.0,0.0,0.0
1663722053934804196,0.0,0.0,0.0,0.0,0.0,0.0
1663722053955095335,0.0,0.0,0.0,0.0,0.0,0.0
1663722053975416847,0.0,0.0,0.0,0.0,0.0,0.0
